issuer_name,cusip,instrument_id,mi_key,spread_target,spread_source,predicted_spread,cheapness_bps,sp_rating,rating_numeric,modified_duration
The Boeing Company,097023AN5,SPS14002276,4004086,157.64766,z_spread_bid,256.7678056076107,-99.12014560761068,BBB-,10.0,10.26237
The Boeing Company,097023AQ8,SPS14098798,4004086,155.92345,z_spread_bid,256.7678056076107,-100.84435560761068,BBB-,10.0,9.59812
The Kroger Co.,501044DE8,SPS402896983,4004136,3.59306,z_spread_bid,94.4451737855812,-90.85211378558121,BBB,9.0,0.37561
The Toro Company,891092AD0,SPS14044153,4107956,37.9133,z_spread_bid,88.33287958167199,-50.41957958167199,BBB,9.0,0.97362
"The Williams Companies, Inc.",969457BB5,SPS14100527,4011165,55.32638,z_spread_bid,129.5999279056759,-74.27354790567591,BBB+,8.0,3.8499
Valero Energy Corporation,252747AF7,SPS14034325,4011157,107.57898,z_spread_bid,167.19532069101132,-59.61634069101132,BBB,9.0,0.09202
Verizon Communications Inc.,362320BA0,SPS14055470,4057229,37.20041,z_spread_bid,106.63765608878889,-69.4372460887889,BBB+,8.0,1.7472
Verizon Communications Inc.,92343VGL2,SPS1680021299,4057229,112.21581,z_spread_bid,139.5953182669291,-27.379508266929093,BBB+,8.0,11.40478
Verizon Communications Inc.,92343VGP3,SPS1771742262,4057229,123.53139,z_spread_bid,165.86782470112968,-42.336434701129676,BBB+,8.0,14.23831
Verizon Communications Inc.,92343VGQ1,SPS1772244386,4057229,143.07032,z_spread_bid,165.86782470112968,-22.797504701129668,BBB+,8.0,14.48894
Verizon Communications Inc.,92346MBY6,SPS430326041,4057229,127.934,z_spread_bid,165.33087300795526,-37.396873007955264,BBB+,8.0,12.633
Verizon Communications Inc.,92346MGE5,SPS430326183,4057229,142.34486,z_spread_bid,167.83284829190407,-25.48798829190406,BBB+,8.0,13.74492
Verizon Communications Inc.,92346MGP0,SPS430326192,4057229,181.80809,z_spread_bid,124.31157055552674,57.49651944447325,BBB+,8.0,3.7556
Verizon Communications Inc.,92346MGQ8,SPS430326193,4057229,136.18753,z_spread_bid,167.83284829190407,-31.64531829190406,BBB+,8.0,14.62185
Verizon Communications Inc.,92346MAY7,SPS430326865,4057229,165.8951,z_spread_bid,165.33087300795526,0.5642269920447518,BBB+,8.0,12.07381
"Viasat, Inc.",88948ACZ8,,7409132,330.26103,z_spread_bid,269.2993737771013,60.96165622289868,B+,14.0,20.05467
"Viasat, Inc.",88948ADA2,,7409132,318.20213,z_spread_bid,269.2993737771013,48.90275622289869,B+,14.0,21.00456
"Viasat, Inc.",88948ADC8,,7409132,293.97521,z_spread_bid,269.2993737771013,24.67583622289868,B+,14.0,22.91139
"Viasat, Inc.",88948ADD6,,7409132,291.00987,z_spread_bid,269.2993737771013,21.710496222898655,B+,14.0,23.84836
"Viasat, Inc.",88948ADE4,,7409132,291.41488,z_spread_bid,269.2993737771013,22.11550622289866,B+,14.0,24.77783
"Viasat, Inc.",88948ADG9,,7409132,292.9638,z_spread_bid,269.2993737771013,23.66442622289867,B+,14.0,26.63724
"Viasat, Inc.",88948ADH7,,7409132,293.72699,z_spread_bid,269.2993737771013,24.427616222898678,B+,14.0,27.56719
"Viasat, Inc.",G26236AL6,,4150191,178.87884,z_spread_bid,266.8793216855845,-88.0004816855845,BB-,13.0,0.94381
"Viasat, Inc.",G9158GAW8,,7491674,585.87773,z_spread_bid,313.127067288145,272.75066271185506,CCC,18.0,8.76223
"Viasat, Inc.",G9158GAY4,,7491674,424.77702,z_spread_bid,297.3085780561093,127.4684419438907,CCC,18.0,6.20053
"Viasat, Inc.",J86925EZ3,,4065378,81.21884,z_spread_bid,243.6276963152109,-162.4088563152109,BB+,11.0,2.63383
"Viasat, Inc.",674599DT9,,4010841,92.52712,z_spread_bid,257.02879061665345,-164.50167061665346,BB+,11.0,2.495
"Viasat, Inc.",U81700AA1,,5100787,94.12004,z_spread_bid,252.6151547180005,-158.49511471800048,BB+,11.0,3.33839
"Viasat, Inc.",U15813AA3,,4549869,154.67505,z_spread_bid,250.38591147604546,-95.71086147604547,B+,14.0,6.11703
"Viasat, Inc.",887317AE5,,4120680,530.70151,z_spread_bid,241.99357028209593,288.7079397179041,BB,12.0,8.06027
